4	-5.5	0.304609
4	-5.3	0.3532187
4	-5.1	0.7052807
4	-4.9	0.3746634
4	-4.7	0.2533183
4	-4.5	0.4622002
4	-4.3	0.3963016
4	-4.1	0.3475983
4	-3.9	0.629602
4	-3.7	0.7357472
4	-3.5	0.6270299
4	-3.3	0.4995508
4	-3.1	0.5270968
4	-2.9	0.8397085
4	-2.7	0.4176591
4	-2.5	0.5268866
4	-2.3	0.2174151
4	-2.1	0.4537917
4	-1.9	0.9813246
4	-1.7	0.2913571
4	-1.5	0.0476846
4	-1.3	0.5367859
4	-1.1	0.03720849
4	-0.9	0.006401917
4	-0.7	0.0836907
4	-0.5	0.1375827
4	-0.3	0.008657795
4	-0.1	9.272455e-05
4	0.1	0.0001028663
4	0.3	0.008510833
4	0.5	0.1314901
4	0.7	0.08872772
4	0.9	0.01023007
4	1.1	0.03105779
4	1.3	0.5433094
4	1.5	0.1270254
4	1.7	0.2847067
4	1.9	0.9824264
4	2.1	0.4506671
4	2.3	0.2118893
4	2.5	0.5364818
4	2.7	0.4105075
4	2.9	0.8242708
4	3.1	0.5431801
4	3.3	0.4751325
4	3.5	0.555184
4	3.7	0.6676818
4	3.9	0.6258321
4	4.1	0.3480513
4	4.3	0.4016685
4	4.5	0.4611831
4	4.7	0.2336308
4	4.9	0.3910088
4	5.1	0.7121143

5	-8.9	4.153094e-05
5	-8.7	0.0002022554
5	-8.5	0.003186794
5	-8.3	0.1598307
5	-8.1	0.4548291
5	-7.9	0.2143704
5	-7.7	0.2874537
5	-7.5	0.0631795
5	-7.3	0.618138
5	-7.1	0.201324
5	-6.9	0.2494784
5	-6.7	0.4925333
5	-6.5	0.6722128
5	-6.3	0.6527682
5	-6.1	0.353562
5	-5.9	1.390434
5	-5.7	0.9930614
5	-5.5	0.4382354
5	-5.3	0.2529541
5	-5.1	0.5133294
5	-4.9	0.6257751
5	-4.7	0.2637096
5	-4.5	0.3117093
5	-4.3	0.451604
5	-4.1	0.4015047
5	-3.9	0.5307535
5	-3.7	0.453012
5	-3.5	0.3870449
5	-3.3	0.6781931
5	-3.1	0.630097
5	-2.9	0.479041
5	-2.7	0.7207509
5	-2.5	0.3326653
5	-2.3	0.5074043
5	-2.1	0.1214284
5	-1.9	0.8941906
5	-1.7	0.3800626
5	-1.5	0.137674
5	-1.3	0.3463943
5	-1.1	0.134497
5	-0.9	0.06668477
5	-0.7	0.0008489998
5	-0.5	0.09720486
5	-0.3	0.03385025
5	-0.1	0.0030318
5	0.1	0.003028418
5	0.3	0.03345863
5	0.5	0.1001396
5	0.7	0.001957705
5	0.9	0.05954147
5	1.1	0.1342698
5	1.3	0.3916315
5	1.5	0.02526073
5	1.7	0.3836875
5	1.9	0.8954501
5	2.1	0.1274866
5	2.3	0.5059099
5	2.5	0.3282104
5	2.7	0.7267906
5	2.9	0.4833994
5	3.1	0.6234885
5	3.3	0.7171439
5	3.5	0.3558681
5	3.7	0.3843152
5	3.9	0.5313091
5	4.1	0.4035274
5	4.3	0.4529407
5	4.5	0.2994518
5	4.7	0.263477
5	4.9	0.6431169
5	5.1	0.4986223

6	-8.9	1.539475e-05
6	-8.7	9.264561e-05
6	-8.5	0.002013331
6	-8.3	0.1104392
6	-8.1	0.4923082
6	-7.9	0.1038694
6	-7.7	0.3654649
6	-7.5	0.1200271
6	-7.3	0.3226205
6	-7.1	0.3296887
6	-6.9	0.3528407
6	-6.7	0.6361688
6	-6.5	0.6123087
6	-6.3	0.5573086
6	-6.1	0.6558833
6	-5.9	1.093843
6	-5.7	0.7040828
6	-5.5	0.6179087
6	-5.3	0.5709853
6	-5.1	0.2637405
6	-4.9	0.491601
6	-4.7	0.3864821
6	-4.5	0.2938877
6	-4.3	0.4632458
6	-4.1	0.4754605
6	-3.9	0.4386309
6	-3.7	0.3302281
6	-3.5	0.4785263
6	-3.3	0.7303218
6	-3.1	0.436151
6	-2.9	0.7738246
6	-2.7	0.5534804
6	-2.5	0.2858666
6	-2.3	0.4738426
6	-2.1	0.3167839
6	-1.9	0.8339788
6	-1.7	0.2391853
6	-1.5	0.08659861
6	-1.3	0.5231914
6	-1.1	0.01009595
6	-0.9	0.02806388
6	-0.7	0.1045942
6	-0.5	0.1271173
6	-0.3	0.006988796
6	-0.1	5.381133e-05
6	0.1	6.707292e-05
6	0.3	0.006882276
6	0.5	0.1205152
6	0.7	0.1078015
6	0.9	0.03452149
6	1.1	0.008495632
6	1.3	0.5142745
6	1.5	0.1939937
6	1.7	0.2345702
6	1.9	0.8291174
6	2.1	0.3183089
6	2.3	0.4706202
6	2.5	0.2878031
6	2.7	0.5672494
6	2.9	0.7640648
6	3.1	0.4236186
6	3.3	0.8046511
6	3.5	0.4870826
6	3.7	0.2650169
6	3.9	0.4394263
6	4.1	0.4760668
6	4.3	0.4604831
6	4.5	0.2914386
6	4.7	0.3977584
6	4.9	0.4875489
6	5.1	0.254253

7	-8.9	9.212382e-06
7	-8.7	6.218812e-05
7	-8.5	0.001598733
7	-8.3	0.1029971
7	-8.1	0.4903711
7	-7.9	0.08928907
7	-7.7	0.3360533
7	-7.5	0.2092164
7	-7.3	0.1941441
7	-7.1	0.3226089
7	-6.9	0.3724494
7	-6.7	0.8947334
7	-6.5	0.6455612
7	-6.3	0.2949131
7	-6.1	0.6587219
7	-5.9	1.242011
7	-5.7	0.5237151
7	-5.5	0.4459039
7	-5.3	0.6705608
7	-5.1	0.3279825
7	-4.9	0.3619829
7	-4.7	0.4676532
7	-4.5	0.3377353
7	-4.3	0.3265686
7	-4.1	0.4544733
7	-3.9	0.5508845
7	-3.7	0.3633657
7	-3.5	0.5956851
7	-3.3	0.7782508
7	-3.1	0.3699188
7	-2.9	0.8806713
7	-2.7	0.4537509
7	-2.5	0.4573063
7	-2.3	0.2932994
7	-2.1	0.4402906
7	-1.9	0.6664371
7	-1.7	0.2427714
7	-1.5	0.09043199
7	-1.3	0.4635849
7	-1.1	0.1191765
7	-0.9	0.03392665
7	-0.7	0.004655022
7	-0.5	0.1139543
7	-0.3	0.0300265
7	-0.1	0.002377404
7	0.1	0.002374109
7	0.3	0.02965129
7	0.5	0.115341
7	0.7	0.008100524
7	0.9	0.02788015
7	1.1	0.1139782
7	1.3	0.4987769
7	1.5	0.04233135
7	1.7	0.2404152
7	1.9	0.6671956
7	2.1	0.4536976
7	2.3	0.2748849
7	2.5	0.4661925
7	2.7	0.4464139
7	2.9	0.8684785
7	3.1	0.379129
7	3.3	0.7503974
7	3.5	0.650857
7	3.7	0.3865844
7	3.9	0.5487228
7	4.1	0.4539365
7	4.3	0.3250405
7	4.5	0.3409059
7	4.7	0.475083
7	4.9	0.3508592
7	5.1	0.3317001

8	-8.9	3.433007e-06
8	-8.7	2.863663e-05
8	-8.5	0.001014605
8	-8.3	0.1227713
8	-8.1	0.4381908
8	-7.9	0.1620852
8	-7.7	0.1750183
8	-7.5	0.3524992
8	-7.3	0.17138
8	-7.1	0.2445958
8	-6.9	0.2185388
8	-6.7	1.307014
8	-6.5	0.8980216
8	-6.3	0.04377962
8	-6.1	0.2753653
8	-5.9	1.59435
8	-5.7	0.6597662
8	-5.5	0.3201695
8	-5.3	0.5064749
8	-5.1	0.4215375
8	-4.9	0.2485268
8	-4.7	0.4811962
8	-4.5	0.5754888
8	-4.3	0.3622376
8	-4.1	0.1905548
8	-3.9	0.4231661
8	-3.7	0.6360302
8	-3.5	0.8342343
8	-3.3	0.5223746
8	-3.1	0.4053075
8	-2.9	0.915679
8	-2.7	0.4887718
8	-2.5	0.3275342
8	-2.3	0.4612546
8	-2.1	0.4362854
8	-1.9	0.558411
8	-1.7	0.2113163
8	-1.5	0.1995594
8	-1.3	0.4759495
8	-1.1	0.01086405
8	-0.9	0.05931873
8	-0.7	0.117678
8	-0.5	0.1128442
8	-0.3	0.005526037
8	-0.1	3.828689e-05
8	0.1	5.540122e-05
8	0.3	0.005463339
8	0.5	0.1061754
8	0.7	0.1185131
8	0.9	0.06632945
8	1.1	0.01455146
8	1.3	0.4615417
8	1.5	0.2330934
8	1.7	0.2140107
8	1.9	0.553348
8	2.1	0.4460478
8	2.3	0.4453776
8	2.5	0.3269426
8	2.7	0.485071
8	2.9	0.8907782
8	3.1	0.4060613
8	3.3	0.4738656
8	3.5	0.9050591
8	3.7	0.7016612
8	3.9	0.4060828
8	4.1	0.1916962
8	4.3	0.365313
8	4.5	0.5840184
8	4.7	0.4695257
8	4.9	0.2405787
8	5.1	0.4289195

9	-8.9	2.060628e-06
9	-8.7	1.927687e-05
9	-8.5	0.000807251
9	-8.3	0.1476447
9	-8.1	0.3874096
9	-7.9	0.238268
9	-7.7	0.09438044
9	-7.5	0.3415298
9	-7.3	0.2313313
9	-7.1	0.2864122
9	-6.9	0.1002531
9	-6.7	1.37952
9	-6.5	0.9667635
9	-6.3	0.227366
9	-6.1	0.1380514
9	-5.9	1.577436
9	-5.7	0.6904259
9	-5.5	0.4080338
9	-5.3	0.396933
9	-5.1	0.5513071
9	-4.9	0.2905051
9	-4.7	0.2869334
9	-4.5	0.4953342
9	-4.3	0.5397258
9	-4.1	0.3408307
9	-3.9	0.3014794
9	-3.7	0.7527154
9	-3.5	0.8811614
9	-3.3	0.4614406
9	-3.1	0.5714186
9	-2.9	0.7311551
9	-2.7	0.5055051
9	-2.5	0.4304319
9	-2.3	0.2380893
9	-2.1	0.6385704
9	-1.9	0.4916454
9	-1.7	0.1627293
9	-1.5	0.06115804
9	-1.3	0.5368277
9	-1.1	0.08177737
9	-0.9	0.00932059
9	-0.7	0.01864594
9	-0.5	0.1279114
9	-0.3	0.02654779
9	-0.1	0.001895752
9	0.1	0.001892578
9	0.3	0.0261913
9	0.5	0.1276295
9	0.7	0.02383917
9	0.9	0.006300106
9	1.1	0.07410606
9	1.3	0.5521609
9	1.5	0.1201995
9	1.7	0.1560886
9	1.9	0.4919256
9	2.1	0.6419957
9	2.3	0.2277205
9	2.5	0.4374462
9	2.7	0.5174607
9	2.9	0.7177122
9	3.1	0.5666346
9	3.3	0.4929989
9	3.5	0.8595624
9	3.7	0.8338742
9	3.9	0.2954282
9	4.1	0.3425463
9	4.3	0.5430606
9	4.5	0.4982238
9	4.7	0.2678095
9	4.9	0.295277
9	5.1	0.5582465

10	-8.9	7.705946e-07
10	-8.7	8.912261e-06
10	-8.5	0.0005135172
10	-8.3	0.2208894
10	-8.1	0.259929
10	-7.9	0.3993636
10	-7.7	0.04502075
10	-7.5	0.16753
10	-7.3	0.3235399
10	-7.1	0.489888
10	-6.9	0.09736395
10	-6.7	1.228223
10	-6.5	0.6874255
10	-6.3	0.6985644
10	-6.1	0.3710784
10	-5.9	1.342801
10	-5.7	0.5556851
10	-5.5	0.4885438
10	-5.3	0.2487222
10	-5.1	0.5858391
10	-4.9	0.6224942
10	-4.7	0.3534941
10	-4.5	0.2153899
10	-4.3	0.2678975
10	-4.1	0.4136699
10	-3.9	0.6014844
10	-3.7	0.9917336
10	-3.5	0.6474129
10	-3.3	0.3211936
10	-3.1	0.570811
10	-2.9	0.8998454
10	-2.7	0.3706804
10	-2.5	0.5300344
10	-2.3	0.273912
10	-2.1	0.6478788
10	-1.9	0.3097208
10	-1.7	0.1959128
10	-1.5	0.3326092
10	-1.3	0.4270972
10	-1.1	0.03799322
10	-0.9	0.09003675
10	-0.7	0.1205652
10	-0.5	0.09573764
10	-0.3	0.00424555
10	-0.1	2.84669e-05
10	0.1	5.038338e-05
10	0.3	0.004230461
10	0.5	0.08945357
10	0.7	0.1189128
10	0.9	0.09535122
10	1.1	0.04510046
10	1.3	0.4148469
10	1.5	0.2573136
10	1.7	0.2036394
10	1.9	0.3104781
10	2.1	0.6529495
10	2.3	0.2748669
10	2.5	0.5213388
10	2.7	0.3563418
10	2.9	0.9273931
10	3.1	0.5592535
10	3.3	0.343959
10	3.5	0.5883129
10	3.7	1.068485
10	3.9	0.5874344
10	4.1	0.410207
10	4.3	0.2649702
10	4.5	0.2046197
10	4.7	0.3685627
10	4.9	0.6355464
10	5.1	0.5835848

11	-8.9	4.635284e-07
11	-8.7	6.012636e-06
11	-8.5	0.0004088709
11	-8.3	0.2643053
11	-8.1	0.1976345
11	-7.9	0.4464453
11	-7.7	0.0965526
11	-7.5	0.07579297
11	-7.3	0.296001
11	-7.1	0.5416849
11	-6.9	0.2452907
11	-6.7	1.254331
11	-6.5	0.3956453
11	-6.3	0.7908911
11	-6.1	0.5396294
11	-5.9	1.227634
11	-5.7	0.509574
11	-5.5	0.6352637
11	-5.3	0.2666181
11	-5.1	0.3340015
11	-4.9	0.5974961
11	-4.7	0.5579784
11	-4.5	0.3735002
11	-4.3	0.2197472
11	-4.1	0.2468562
11	-3.9	0.4844809
11	-3.7	1.094136
11	-3.5	0.5040816
11	-3.3	0.6413743
11	-3.1	0.2869909
11	-2.9	0.9672445
11	-2.7	0.5378868
11	-2.5	0.2320715
11	-2.3	0.4878649
11	-2.1	0.5049596
11	-1.9	0.5142734
11	-1.7	0.1443845
11	-1.5	0.09333019
11	-1.3	0.5467125
11	-1.1	0.03887943
11	-0.9	0.0005110873
11	-0.7	0.0402198
11	-0.5	0.1380352
11	-0.3	0.02335574
11	-0.1	0.001526161
11	0.1	0.001523204
11	0.3	0.02302044
11	0.5	0.1360824
11	0.7	0.04626058
11	0.9	0.001476331
11	1.1	0.03246298
11	1.3	0.5419325
11	1.5	0.2017095
11	1.7	0.1404362
11	1.9	0.5149872
11	2.1	0.4993345
11	2.3	0.4878211
11	2.5	0.2273484
11	2.7	0.53743
11	2.9	0.9459535
11	3.1	0.2768133
11	3.3	0.6648025
11	3.5	0.4761933
11	3.7	1.109423
11	3.9	0.460801
11	4.1	0.2464223
11	4.3	0.2169244
11	4.5	0.3701187
11	4.7	0.5801494
11	4.9	0.597295
11	5.1	0.3241477

12	-8.9	1.738312e-07
12	-8.7	2.78894e-06
12	-8.5	0.0002600114
12	-8.3	0.3545174
12	-8.1	0.1129372
12	-7.9	0.4235942
12	-7.7	0.285878
12	-7.5	0.04420366
12	-7.3	0.1733188
12	-7.1	0.3829174
12	-6.9	0.4914029
12	-6.7	1.552264
12	-6.5	0.2007271
12	-6.3	0.6203202
12	-6.1	0.525268
12	-5.9	1.117726
12	-5.7	0.4438985
12	-5.5	0.8087614
12	-5.3	0.6388679
12	-5.1	0.2678099
12	-4.9	0.2481445
12	-4.7	0.3574183
12	-4.5	0.4247478
12	-4.3	0.4675116
12	-4.1	0.466767
12	-3.9	0.4752671
12	-3.7	0.8745716
12	-3.5	0.2539999
12	-3.3	0.6173664
12	-3.1	0.5617975
12	-2.9	0.868485
12	-2.7	0.6045392
12	-2.5	0.2933739
12	-2.3	0.3960138
12	-2.1	0.5642485
12	-1.9	0.2541874
12	-1.7	0.2183738
12	-1.5	0.4111192
12	-1.3	0.3939943
12	-1.1	0.07719945
12	-0.9	0.1103167
12	-0.7	0.1127284
12	-0.5	0.07699002
12	-0.3	0.003139975
12	-0.1	2.151295e-05
12	0.1	4.952831e-05
12	0.3	0.003177261
12	0.5	0.07152571
12	0.7	0.1089246
12	0.9	0.1122368
12	1.1	0.08418039
12	1.3	0.384244
12	1.5	0.2899252
12	1.7	0.2237027
12	1.9	0.2612941
12	2.1	0.5579192
12	2.3	0.4213523
12	2.5	0.2810325
12	2.7	0.5941576
12	2.9	0.8627076
12	3.1	0.5745216
12	3.3	0.6113013
12	3.5	0.2494182
12	3.7	0.8382965
12	3.9	0.4797136
12	4.1	0.4675645
12	4.3	0.4686064
12	4.5	0.4323899
12	4.7	0.3435861
12	4.9	0.2394497
12	5.1	0.2668003

13	-8.9	1.047476e-07
13	-8.7	1.884944e-06
13	-8.5	0.000206831
13	-8.3	0.3956548
13	-8.1	0.1056925
13	-7.9	0.3539629
13	-7.7	0.3622764
13	-7.5	0.1203529
13	-7.3	0.1907902
13	-7.1	0.2123698
13	-6.9	0.463034
13	-6.7	1.692416
13	-6.5	0.2544405
13	-6.3	0.5528343
13	-6.1	0.4860998
13	-5.9	1.09158
13	-5.7	0.292074
13	-5.5	0.6065803
13	-5.3	0.7542709
13	-5.1	0.4963201
13	-4.9	0.2969838
13	-4.7	0.2645288
13	-4.5	0.3013924
13	-4.3	0.3825832
13	-4.1	0.4583799
13	-3.9	0.5423055
13	-3.7	0.7360106
13	-3.5	0.5254347
13	-3.3	0.3419223
13	-3.1	0.6832737
13	-2.9	0.8458974
13	-2.7	0.3383332
13	-2.5	0.4915851
13	-2.3	0.4832155
13	-2.1	0.3434182
13	-1.9	0.6501201
13	-1.7	0.149084
13	-1.5	0.1989614
13	-1.3	0.5045626
13	-1.1	0.01018892
13	-0.9	0.0101715
13	-0.7	0.06547012
13	-0.5	0.1435862
13	-0.3	0.0204184
13	-0.1	0.00123522
13	0.1	0.001232974
13	0.3	0.0201075
13	0.5	0.140082
13	0.7	0.0713098
13	0.9	0.0148061
13	1.1	0.008141674
13	1.3	0.487898
13	1.5	0.2500862
13	1.7	0.1524955
13	1.9	0.6523719
13	2.1	0.3432267
13	2.3	0.4792011
13	2.5	0.4859069
13	2.7	0.3217027
13	2.9	0.872441
13	3.1	0.6855619
13	3.3	0.2816347
13	3.5	0.5860574
13	3.7	0.647
13	3.9	0.5321887
13	4.1	0.4544644
13	4.3	0.3841315
13	4.5	0.3038319
13	4.7	0.2509224
13	4.9	0.2955537
13	5.1	0.501058

14	-8.9	3.938141e-08
14	-8.7	8.765581e-07
14	-8.5	0.0001309409
14	-8.3	0.460457
14	-8.1	0.1717345
14	-7.9	0.1617262
14	-7.7	0.3717999
14	-7.5	0.3255962
14	-7.3	0.4242478
14	-7.1	0.03798004
14	-6.9	0.1971458
14	-6.7	1.605557
14	-6.5	0.3778174
14	-6.3	0.5101251
14	-6.1	0.4762832
14	-5.9	1.281125
14	-5.7	0.3145217
14	-5.5	0.236781
14	-5.3	0.4138936
14	-5.1	0.491325
14	-4.9	0.459675
14	-4.7	0.4501359
14	-4.5	0.4670031
14	-4.3	0.4255986
14	-4.1	0.3435693
14	-3.9	0.3221574
14	-3.7	0.4261855
14	-3.5	0.6099333
14	-3.3	0.4791074
14	-3.1	0.8933449
14	-2.9	0.9114632
14	-2.7	0.2624583
14	-2.5	0.3315855
14	-2.3	0.4893871
14	-2.1	0.3083964
14	-1.9	0.4464615
14	-1.7	0.2897874
14	-1.5	0.3955576
14	-1.3	0.3691999
14	-1.1	0.10842
14	-0.9	0.1136277
14	-0.7	0.09556165
14	-0.5	0.05791274
14	-0.3	0.002205174
14	-0.1	1.713823e-05
14	0.1	5.318442e-05
14	0.3	0.002301997
14	0.5	0.05367211
14	0.7	0.090343
14	0.9	0.1115562
14	1.1	0.1118072
14	1.3	0.3557826
14	1.5	0.3279718
14	1.7	0.2881662
14	1.9	0.4547605
14	2.1	0.3030323
14	2.3	0.4983055
14	2.5	0.3395942
14	2.7	0.2531131
14	2.9	0.9236611
14	3.1	0.8828867
14	3.3	0.4554316
14	3.5	0.6766924
14	3.7	0.3508644
14	3.9	0.3083538
14	4.1	0.3466566
14	4.3	0.426878
14	4.5	0.4628904
14	4.7	0.4546284
14	4.9	0.4599145
14	5.1	0.4903995

15	-8.9	2.376902e-08
15	-8.7	5.932086e-07
15	-8.5	0.000103774
15	-8.3	0.4799882
15	-8.1	0.2425011
15	-7.9	0.08212726
15	-7.7	0.29843
15	-7.5	0.3664964
15	-7.3	0.5933125
15	-7.1	0.0974577
15	-6.9	0.115731
15	-6.7	1.448179
15	-6.5	0.4157816
15	-6.3	0.3685576
15	-6.1	0.3859775
15	-5.9	1.371578
15	-5.7	0.568583
15	-5.5	0.2784409
15	-5.3	0.2771821
15	-5.1	0.3859649
15	-4.9	0.4001523
15	-4.7	0.4148747
15	-4.5	0.4602349
15	-4.3	0.4787066
15	-4.1	0.4471777
15	-3.9	0.4075845
15	-3.7	0.3151689
15	-3.5	0.6199049
15	-3.3	0.4552849
15	-3.1	0.5014876
15	-2.9	0.9236445
15	-2.7	0.6098641
15	-2.5	0.4288944
15	-2.3	0.2667442
15	-2.1	0.4252432
15	-1.9	0.7058863
15	-1.7	0.1605805
15	-1.5	0.3372912
15	-1.3	0.4422721
15	-1.1	0.008702098
15	-0.9	0.03510911
15	-0.7	0.08986009
15	-0.5	0.1441605
